ref;traduction;code;paragraphe;nb_mots;mots
Psaumes 35:11;SKN;57-0310E;21;2;nai temoins
Marc 16:1;SKN;57-0310E;35;2;jacques sabbat
Luc 17:33;SKN;57-0310E;38;2;perdra sauver
Marc 11:21;SKN;57-0310E;64;2;figuier rabbi
Matthieu 1:23;SKN;57-0317;32;2;emmanuel vierge
Marc 9:7;SKN;57-0322;9;3;couvrit nuee voix
Marc 16:1;SKN;57-0322;9;2;etant jacques
Matthieu 5:28;SKN;57-0322;36;3;adultere commis convoiter
Matthieu 5:28;SKN;57-0322;37;3;adultere commis convoiter
Ephesiens 5:26;SKN;57-0322;60;2;lavage sanctifie
Apocalypse 2:20;SKN;57-0323;8;2;idoles manger
Matthieu 25:46;SKN;57-0323;58;2;eternelle sen
Hebreux 13:12;SKN;57-0324;7;2;propre sanctifie
Jean 12:24;SKN;57-0324;72;2;ble meurt
Hebreux 6:1;SKN;57-0324;72;2;faits mortes
Romains 8:22;SKN;57-0324;74;2;creation ensemble
Jean 12:20;SKN;57-0324;75;2;adorer montes
Matthieu 11:25;SKN;57-0325;18;3;cache intelligents sages
Genese 4:1;SKN;57-0325;19;2;cain leternel
Genese 4:16;SKN;57-0325;19;2;cain leternel
Matthieu 16:18;SKN;57-0325;23;3;batirai portes prevaudront
Jean 12:24;SKN;57-0325;27;2;ble fruit
Malachie 3:6;SKN;57-0325;46;2;change netes
Hebreux 13:12;SKN;57-0325;78;2;hors propre
Esaie 28:11;SKN;57-0326;36;2;etrangere langue
Jean 12:20;SKN;57-0326;70;2;adorer dentre
Esaie 9:5;SKN;57-0407E;5;2;manteau seront
Psaumes 14:1;SKN;57-0407E;7;2;fasse rendu
Apocalypse 2:20;SKN;57-0407E;21;2;esclaves idoles
Ephesiens 1:21;SKN;57-0407E;41;2;autorite domination
Ephesiens 4:30;SKN;57-0407M;9;2;lequel redemption
Romains 5:1;SKN;57-0407M;9;2;ayant paix
Jean 12:20;SKN;57-0407M;9;3;adorer dentre montes
Matthieu 16:18;SKN;57-0407M;9;3;batirai portes prevaudront
Matthieu 11:6;SKN;57-0407M;9;2;naura quiconque
Actes 10:35;SKN;57-0407M;9;2;nation quen
Matthieu 27:51;SKN;57-0407M;9;3;jusquen rochers voile
Esaie 28:18;SKN;57-0407M;9;2;passera serez
Apocalypse 11:3;SKN;57-0407M;9;2;donnerai temoins
Genese 4:16;SKN;57-0407M;9;2;leternel lorient
Apocalypse 13:6;SKN;57-0407M;9;2;bouche habitent
Matthieu 19:9;SKN;57-0407M;9;2;epouse quiconque
Romains 8:22;SKN;57-0407M;9;2;ensemble travail
Genese 22:16;SKN;57-0407M;9;2;leternel nas
Jean 15:7;SKN;57-0407M;9;2;paroles voudrez
Marc 11:21;SKN;57-0407M;9;2;maudit setait
Genese 2:18-21;SKN;57-0407M;9;2;aide leternel
Psaumes 22:7;SKN;57-0407M;9;2;bouche voient
Psaumes 22:18;SKN;57-0407M;9;2;sort vetements
Psaumes 35:11;SKN;57-0407M;9;2;nai temoins
Apocalypse 1:7;SKN;57-0407M;9;2;lont verra
Psaumes 14:1;SKN;57-0407M;9;2;fasse rendu
Jean 16:21;SKN;57-0407M;9;3;heure joie souvient
Daniel 12:3;SKN;57-0407M;9;2;etoiles multitude
Matthieu 5:28;SKN;57-0407M;9;2;commis quiconque
Luc 17:33;SKN;57-0407M;9;2;quiconque sauver
Esaie 9:5;SKN;57-0407M;9;2;roule seront
Apocalypse 2:20;SKN;57-0414;133;2;commettre fornication
Romains 8:22;SKN;57-0417;75;2;creation ensemble
Matthieu 19:9;SKN;57-0417;82;3;adultere epouse fornication
Apocalypse 2:20;SKN;57-0417;82;2;commettre fornication
Matthieu 5:28;SKN;57-0417;82;2;adultere commis
Jean 12:20;SKN;57-0418;51;2;adorer dentre
Matthieu 28:20;SKN;57-0418;51;2;garder siecle
Matthieu 25:46;SKN;57-0418;51;2;eternelle sen
Malachie 3:6;SKN;57-0418;51;3;change jacob netes
Genese 15:16;SKN;57-0418;51;2;generation liniquite
Matthieu 5:28;SKN;57-0419;33;2;adultere commis
Hebreux 10:14;SKN;57-0419;48;2;offrande sanctifies
Ephesiens 5:26;SKN;57-0419;99;2;deau lavage
Matthieu 27:51;SKN;57-0419;106;2;temple voile
Jean 16:21;SKN;57-0419;115;2;joie tristesse
Matthieu 16:18;SKN;57-0420;32;3;batirai portes prevaudront
Matthieu 16:18;SKN;57-0420;34;3;batirai portes prevaudront
Matthieu 27:51;SKN;57-0420;63;2;rochers voile
Luc 10:1;SKN;57-0420;68;2;devait face
Psaumes 22:18;SKN;57-0421E;8;2;sort vetements
Matthieu 25:46;SKN;57-0421E;33;2;iront sen
Romains 8:22;SKN;57-0421M;64;2;ensemble travail
Psaumes 22:18;SKN;57-0421M;64;2;robe vetements
Jean 16:21;SKN;57-0421M;64;3;heure joie tristesse
Jean 12:20;SKN;57-0516;12;3;adorer fete grecs
Genese 4:16;SKN;57-0516;15;2;habita sortit
Actes 10:44;SKN;57-0516;17;2;entendaient mots
Psaumes 22:18;SKN;57-0516;25;2;robe vetements
Psaumes 35:11;SKN;57-0516;37;2;nai temoins
Jean 16:21;SKN;57-0516;67;2;joie tristesse
Matthieu 25:46;SKN;57-0517;7;2;eternelle sen
Esaie 28:8;SKN;57-0517;8;2;sales sorte
Luc 11:29;SKN;57-0517;15;3;generation jonas mechante
Matthieu 24:19;SKN;57-0517;18;2;celles malheur
Hebreux 4:12;SKN;57-0517;29;3;discerne epee tranchants
Luc 11:29;SKN;57-0517;34;2;generation jonas
Hebreux 13:12;SKN;57-0518;4;2;hors propre
Apocalypse 2:20;SKN;57-0518;20;3;enseigne esclaves manger
Psaumes 35:11;SKN;57-0518;72;2;levent nai
Actes 10:35;SKN;57-0518;108;2;justice quen
Marc 9:7;SKN;57-0519A;13;3;couvrit nuee voix
Marc 16:1;SKN;57-0519A;19;2;etant jacques
Psaumes 22:18;SKN;57-0519A;40;2;robe vetements
Genese 2:18-21;SKN;57-0519A;50;2;aide ferai
Matthieu 11:6;SKN;57-0519A;85;2;bienheureux naura
Romains 5:1;SKN;57-0519E;22;2;ayant paix
Luc 24:49;SKN;57-0519E;57;2;den revetus
Actes 10:35;SKN;57-0519E;84;2;justice pratique
Romains 8:22;SKN;57-0602;16;2;ensemble soupire
Matthieu 19:9;SKN;57-0602;33;2;adultere quiconque
Matthieu 16:18;SKN;57-0602;47;2;assemblee portes
Matthieu 11:6;SKN;57-0602;53;2;naura quiconque
Deuteronome 18:22;SKN;57-0602;53;2;leternel naura
Hebreux 4:12;SKN;57-0602;56;2;epee tranchants
Hebreux 6:1;SKN;57-0610;20;2;commencement faits
Marc 7:7;SKN;57-0610;26;3;commandements enseignant vain
Psaumes 35:11;SKN;57-0613E;7;2;connues nai
Hebreux 6:1;SKN;57-0613E;10;2;mortes uvres
Matthieu 25:46;SKN;57-0613E;16;2;eternelle eternels
Luc 17:28;SKN;57-0613E;29;3;achetait arriva vendait
Luc 11:29;SKN;57-0613E;75;2;generation mechante
Matthieu 27:51;SKN;57-0623;33;2;fendirent rochers
Hebreux 13:12;SKN;57-0623;46;2;hors propre
Matthieu 25:46;SKN;57-0623;62;2;eternelle iront
Deuteronome 18:22;SKN;57-0623;62;2;leternel parlera
Matthieu 25:46;SKN;57-0629;15;2;eternelle eternels
Genese 22:16;SKN;57-0630;15;2;leternel unique
Esaie 9:5;SKN;57-0630;42;2;chausse chaussure
Matthieu 19:9;SKN;57-0630;43;2;adultere quiconque
Luc 10:1;SKN;57-0705;12;2;devait villes
Hebreux 13:12;SKN;57-0705;13;2;hors propre
Matthieu 25:46;SKN;57-0705;13;3;iront justes sen
Malachie 3:6;SKN;57-0705;13;3;change jacob netes
Romains 8:22;SKN;57-0705;13;2;creation ensemble
Matthieu 24:19;SKN;57-0705;13;2;celles malheur
Apocalypse 1:10;SKN;57-0705;13;2;fus voix
Apocalypse 1:7;SKN;57-0705;13;2;perce verra
Luc 10:1;SKN;57-0705;13;2;devait lieux
Colossiens 1:15;SKN;57-0705;13;2;creation premier
Luc 2:7;SKN;57-0705;13;2;mit premier
Matthieu 16:18;SKN;57-0714;112;3;batirai portes prevaudront
Marc 9:7;SKN;57-0725;13;3;couvrit nuee voix
Esaie 28:11;SKN;57-0725;21;2;langue levres
Matthieu 5:28;SKN;57-0725;23;3;adultere commis convoiter
Matthieu 25:46;SKN;57-0725;33;2;eternelle sen
Deuteronome 18:22;SKN;57-0725;38;2;leternel peur
Genese 2:18-21;SKN;57-0725;38;2;ferai leternel
Esaie 28:8;SKN;57-0727;25;2;pleines sorte
Hebreux 4:12;SKN;57-0728;31;2;lame vivante
Matthieu 25:46;SKN;57-0728;51;2;iront sen
Hebreux 6:1;SKN;57-0728;74;2;commencement uvres
Esaie 28:18;SKN;57-0804A;8;2;foules serez
Luc 24:49;SKN;57-0804A;42;2;den revetus
Hebreux 4:12;SKN;57-0804A;46;2;lame vivante
Jean 12:20;SKN;57-0804E;9;3;adorer grecs montes
Esaie 28:11;SKN;57-0804E;17;2;langue levres
Matthieu 11:25;SKN;57-0804E;19;3;cache intelligents sages
Luc 11:29;SKN;57-0805;3;3;generation jonas mechante
Apocalypse 3:21;SKN;57-0805;30;2;donnerai trone
Luc 11:29;SKN;57-0805;31;2;generation jonas
Actes 10:35;SKN;57-0805;32;2;nation quen
Esaie 28:8;SKN;57-0805;71;2;sales sorte
Luc 10:1;SKN;57-0806;19;2;devait face
Marc 9:7;SKN;57-0807;2;3;couvrit nuee voix
Matthieu 11:25;SKN;57-0807;5;2;intelligents sages
Luc 24:49;SKN;57-0807;9;2;den revetus
Psaumes 35:11;SKN;57-0807;10;2;nai temoins
Marc 16:1;SKN;57-0807;13;2;etant jacques
Malachie 3:6;SKN;57-0807;59;2;leternel netes
Genese 15:16;SKN;57-0808;14;2;liniquite quatrieme
Apocalypse 1:10;SKN;57-0808;16;2;jentendis voix
Hebreux 6:1;SKN;57-0808;27;2;dhommes faits
Daniel 12:3;SKN;57-0808;45;2;etoiles splendeur
Apocalypse 3:21;SKN;57-0808;46;2;trone vaincu
Esaie 9:5;SKN;57-0808;47;2;manteau seront
Matthieu 25:46;SKN;57-0808;64;2;eternelle eternels
Romains 8:22;SKN;57-0808;66;2;ensemble travail
Malachie 3:6;SKN;57-0809;26;2;change leternel
Deuteronome 18:22;SKN;57-0810;2;2;leternel peur
Matthieu 11:25;SKN;57-0810;42;3;cache intelligents sages
Ephesiens 4:30;SKN;57-0810;49;2;lequel redemption
Jean 12:20;SKN;57-0810;50;2;adorer dentre
Genese 22:16;SKN;57-0810;52;2;refuse unique
Esaie 28:11;SKN;57-0810;72;2;levres parlera
Esaie 28:11;SKN;57-0811A;47;2;langue levres
Malachie 3:6;SKN;57-0811E;31;2;change jacob
Malachie 3:6;SKN;57-0811E;61;2;change netes
Psaumes 35:11;SKN;57-0811E;62;2;nai temoins
Matthieu 11:25;SKN;57-0821;109;2;intelligents sages
Romains 5:1;SKN;57-0821;132;2;ayant paix
Luc 2:7;SKN;57-0825E;113;2;mit premier
Ephesiens 4:30;SKN;57-0825E;150;2;lequel redemption
Hebreux 13:12;SKN;57-0825E;150;3;propre sanctifie souffert
Matthieu 16:18;SKN;57-0825E;150;2;assemblee portes
Ephesiens 5:26;SKN;57-0825E;150;2;lavage sanctifie
Psaumes 22:18;SKN;57-0825E;150;2;robe sort
Psaumes 14:1;SKN;57-0825E;150;2;fasse rendu
Luc 10:1;SKN;57-0825E;150;2;devait lieux
Colossiens 1:15;SKN;57-0825E;150;2;image premier
Hebreux 10:14;SKN;57-0825E;150;3;offrande rendu sanctifies
Daniel 12:3;SKN;57-0825M;13;2;etoiles sages
Luc 10:1;SKN;57-0828;233;2;devait face
Apocalypse 3:21;SKN;57-0901E;39;2;trone vaincu
Matthieu 5:28;SKN;57-0901E;44;2;adultere commis
Matthieu 19:9;SKN;57-0901E;45;2;adultere quiconque
Hebreux 4:2;SKN;57-0901E;57;2;entendirent servit
Hebreux 4:2;SKN;57-0901E;73;2;entendirent servit
Actes 10:35;SKN;57-0901E;75;2;justice nation
Daniel 12:3;SKN;57-0901E;103;2;etoiles multitude
Matthieu 19:9;SKN;57-0901E;115;2;adultere quiconque
Matthieu 19:9;SKN;57-0901E;123;2;adultere quiconque
Luc 17:28;SKN;57-0901E;141;2;buvait mangeait
Esaie 28:8;SKN;57-0901E;158;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;160;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;166;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;167;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;168;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;170;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;175;3;pleines tables vomissements
Esaie 28:8;SKN;57-0901E;185;3;pleines tables vomissements
Hebreux 4:12;SKN;57-0901E;213;2;epee tranchants
Hebreux 6:1;SKN;57-0901E;229;2;commencement faits
Esaie 28:18;SKN;57-0901M;4;2;fleau passera
Luc 10:1;SKN;57-0901M;62;2;devait face
Romains 8:22;SKN;57-0901M;211;2;soupire travail
Matthieu 11:25;SKN;57-0908E;223;3;cache intelligents sages
Hebreux 10:14;SKN;57-0908E;249;2;parfaits rendu
Hebreux 6:1;SKN;57-0908E;260;2;fondement mortes
Hebreux 6:1;SKN;57-0908E;269;3;fondement laissant mortes
Hebreux 10:14;SKN;57-0908E;292;2;parfaits rendu
Hebreux 6:1;SKN;57-0908E;301;2;fondement posant
Psaumes 22:18;SKN;57-0908E;371;2;jettent vetements
Hebreux 13:12;SKN;57-0908E;407;2;hors propre
Marc 9:7;SKN;57-0908E;443;2;vint voix
Romains 5:1;SKN;57-0908E;479;2;ayant paix
Daniel 12:3;SKN;57-0908M;49;2;enseigne justice
Hebreux 10:14;SKN;57-0908M;72;2;parfaits rendu
Hebreux 13:12;SKN;57-0908M;93;2;propre sanctifie
Psaumes 14:1;SKN;57-0908M;118;2;fasse rendu
Hebreux 10:14;SKN;57-0908M;126;2;offrande sanctifies
Esaie 28:8;SKN;57-0908M;161;2;pleines tables
Daniel 12:3;SKN;57-0915E;15;2;justice perpetuite
Hebreux 10:14;SKN;57-0915E;15;2;perpetuite rendu
Daniel 12:3;SKN;57-0915E;23;2;justice perpetuite
Hebreux 10:14;SKN;57-0915E;23;2;perpetuite rendu
Hebreux 10:14;SKN;57-0915E;27;2;perpetuite rendu
Romains 5:1;SKN;57-0915E;75;2;ayant principe
Hebreux 10:14;SKN;57-0915E;93;2;perpetuite rendu
Romains 5:1;SKN;57-0915E;130;2;ayant paix
Matthieu 19:9;SKN;57-0915E;152;2;adultere quiconque
Matthieu 5:28;SKN;57-0915E;153;2;adultere commis
Genese 15:16;SKN;57-0915E;161;2;generation quatrieme
Matthieu 16:18;SKN;57-0915E;182;2;assemblee portes
Hebreux 10:14;SKN;57-0915M;598;2;parfaits rendu
Colossiens 1:15;SKN;57-0915M;628;2;image premier
Esaie 28:11;SKN;57-0915M;650;2;langue levres
Matthieu 19:9;SKN;57-0922E;348;2;adultere quiconque
Hebreux 4:12;SKN;57-0922E;430;3;discerne epee tranchants
Hebreux 13:12;SKN;57-0922M;5;2;propre sanctifie
Hebreux 13:12;SKN;57-0922M;35;2;propre souffert
Matthieu 25:46;SKN;57-0925;28;3;eternelle iront justes
Matthieu 25:46;SKN;57-0925;29;3;eternelle iront justes
Matthieu 25:46;SKN;57-0925;30;2;eternelle iront
Matthieu 25:46;SKN;57-0925;32;2;eternelle iront
Matthieu 25:46;SKN;57-0925;33;2;iront justes
Matthieu 19:9;SKN;57-0925;37;2;epouse quiconque
Actes 10:35;SKN;57-0925;75;2;justice nation
Matthieu 11:25;SKN;57-0925;124;3;cache intelligents sages
Marc 16:1;SKN;57-0925;138;2;etant marie
Matthieu 16:18;SKN;57-0925;169;3;batirai portes roc
Genese 4:1;SKN;57-0925;177;2;cain eve
Matthieu 11:25;SKN;57-0925;180;2;cache repondit
Genese 4:1;SKN;57-0925;182;3;concut connut enfanta
Genese 4:1;SKN;57-0925;191;3;concut connut enfanta
Matthieu 25:46;SKN;57-0925;247;2;eternelle justes
Ephesiens 4:30;SKN;57-1002;515;2;lequel redemption
Esaie 9:5;SKN;57-1002;537;2;guerre seront
Genese 4:1;SKN;57-1006;575;3;cain connut eve
Genese 4:16;SKN;57-1006;575;2;cain nod
Genese 4:1;SKN;57-1006;579;2;cain eve
Genese 4:1;SKN;57-1006;581;2;cain eve
Genese 4:1;SKN;57-1006;583;2;cain eve
Genese 4:1;SKN;57-1006;600;3;cain connut eve
Genese 4:1;SKN;57-1006;602;2;cain eve
Genese 4:1;SKN;57-1006;608;2;cain connut
Genese 4:1;SKN;57-1006;648;2;cain eve
Matthieu 16:18;SKN;57-1006;654;3;batirai portes prevaudront
Apocalypse 3:21;SKN;57-1006;680;2;trone vaincu
Ephesiens 4:30;SKN;57-1006;710;2;lequel redemption
Matthieu 5:28;SKN;57-1006;795;2;adultere commis
Matthieu 19:9;SKN;57-1006;796;2;adultere quiconque
Matthieu 5:28;SKN;57-1006;797;2;adultere commis
Esaie 28:8;SKN;57-1006;878;2;sales sorte
Apocalypse 1:10;SKN;57-1208;17;2;journee voix
Psaumes 22:7;SKN;57-1208;60;2;ouvrent voient
Actes 10:35;SKN;57-1208;66;2;pratique quen
Matthieu 11:25;SKN;57-1211;20;2;intelligents sages
Genese 2:18-21;SKN;57-1211;24;2;aide leternel
Luc 17:28;SKN;57-1211;31;2;arriva lot
Romains 8:22;SKN;57-1211;47;2;ensemble travail
Hebreux 13:12;SKN;57-1212;69;2;propre souffert
Luc 17:33;SKN;57-1213;61;2;quiconque sauver
Marc 11:21;SKN;57-1215;9;3;figuier maudit setait
Romains 8:22;SKN;57-1215;26;2;creation ensemble
Romains 5:1;SKN;57-1222;10;2;ayant paix
Jean 12:20;SKN;57-1222;10;2;adorer fete
Malachie 3:6;SKN;57-1222;10;2;change jacob
Apocalypse 2:20;SKN;57-1222;10;2;enseigne manger
Genese 2:18-21;SKN;57-1222;10;2;aide ferai
Apocalypse 1:10;SKN;57-1222;10;2;journee voix
Apocalypse 3:21;SKN;57-1222;10;2;trone vaincu
Luc 10:1;SKN;57-1222;10;2;devait villes
Marc 16:1;SKN;57-1222;10;3;etant jacques marie
Luc 17:33;SKN;57-1222;10;2;cherchera sauver
Marc 11:21;SKN;57-1229;21;2;rabbi setait
Marc 11:21;SKN;58-0105;24;2;rabbi setait
Psaumes 35:11;SKN;58-0105;39;2;levent nai
Actes 10:35;SKN;58-0107;31;2;nation quen
Luc 17:28;SKN;58-0109;3;2;arriva lot
Luc 17:28;SKN;58-0109;10;2;arriva lot
Luc 17:28;SKN;58-0109;11;2;arriva lot
Psaumes 22:7;SKN;58-0109;14;2;moquent voient
Psaumes 35:11;SKN;58-0109;15;2;connues nai
Luc 17:28;SKN;58-0109;21;2;arriva lot
Apocalypse 1:10;SKN;58-0110;4;2;jentendis voix
Apocalypse 3:21;SKN;58-0110;23;2;trone vaincu
Apocalypse 3:21;SKN;58-0110;36;2;trone vaincu
Marc 11:21;SKN;58-0110;40;2;rabbi setait
Actes 10:35;SKN;58-0112A;23;2;justice nation
Apocalypse 3:21;SKN;58-0112E;5;2;vaincra vaincu
Deuteronome 18:22;SKN;58-0125;31;2;narrivera peur
Hebreux 13:12;SKN;58-0125;55;2;hors propre
Marc 9:7;SKN;58-0126;3;3;couvrit nuee voix
Matthieu 11:6;SKN;58-0126;5;2;naura quiconque
Jean 15:7;SKN;58-0126;26;3;demeurent demeurez paroles
Hebreux 13:12;SKN;58-0126;29;2;propre souffert
Marc 9:7;SKN;58-0126;29;2;vint voix
Genese 15:16;SKN;58-0126;29;2;generation liniquite
Marc 11:21;SKN;58-0126;31;2;rabbi setait
Deuteronome 18:22;SKN;58-0127;4;2;leternel peur
Matthieu 19:9;SKN;58-0127;34;2;adultere commet
Deuteronome 18:22;SKN;58-0127;37;2;naura nauras
Actes 10:35;SKN;58-0128;37;2;justice nation
Daniel 12:3;SKN;58-0128;42;2;brilleront etoiles
Hebreux 13:12;SKN;58-0128;135;2;hors propre
Romains 5:1;SKN;58-0128;135;2;ayant paix
Matthieu 28:18;SKN;58-0128;135;2;autorite donnee
Psaumes 35:11;SKN;58-0128;135;2;levent temoins
Apocalypse 1:10;SKN;58-0128;135;2;journee voix
Ephesiens 1:21;SKN;58-0128;135;2;autorite domination
Actes 10:35;SKN;58-0130;53;2;nation quen
Luc 17:28;SKN;58-0202;16;2;arriva lot
Luc 17:28;SKN;58-0202;37;2;arriva lot
Luc 17:28;SKN;58-0202;57;2;arriva lot
Luc 17:28;SKN;58-0202;68;2;arriva lot
Actes 10:35;SKN;58-0202;91;2;justice quen
Genese 2:18-21;SKN;58-0207;5;2;aide leternel
Romains 8:22;SKN;58-0207;48;2;ensemble travail
Matthieu 19:9;SKN;58-0208;8;2;epouse quiconque
Hebreux 13:12;SKN;58-0208;51;2;propre sanctifie
Marc 9:7;SKN;58-0209A;6;3;couvrit nuee voix
Matthieu 19:9;SKN;58-0209A;29;2;adultere quiconque
Deuteronome 18:22;SKN;58-0209A;44;2;leternel naura
Actes 10:35;SKN;58-0209A;55;2;agreable quen
Actes 10:35;SKN;58-0209E;39;2;nation pratique
Ephesiens 5:26;SKN;58-0214;15;2;deau lavage
Apocalypse 3:21;SKN;58-0214;31;2;vaincra vaincu
Jean 15:7;SKN;58-0223;20;2;demeurez voudrez
Apocalypse 3:21;SKN;58-0223;32;2;vaincra vaincu
Marc 11:21;SKN;58-0223;35;2;rabbi setait
Marc 11:21;SKN;58-0223;36;2;rabbi setait
Apocalypse 1:7;SKN;58-0223;40;2;lont tribus
Deuteronome 18:22;SKN;58-0228;3;2;leternel peur
Matthieu 19:9;SKN;58-0228;26;2;adultere quiconque
Esaie 28:8;SKN;58-0228;30;2;sales sorte
Matthieu 5:28;SKN;58-0228;37;2;adultere commis
Matthieu 16:18;SKN;58-0301B;22;2;batirai roc
Romains 5:1;SKN;58-0301B;42;2;ayant principe
Hebreux 13:12;SKN;58-0301B;43;2;propre souffert
Marc 9:7;SKN;58-0301E;3;3;couvrit nuee voix
Marc 16:1;SKN;58-0301E;7;2;etant jacques
Psaumes 22:18;SKN;58-0301E;23;2;robe vetements
Marc 9:7;SKN;58-0301E;25;3;couvrit nuee voix
Actes 10:35;SKN;58-0301E;28;2;justice quen
Marc 11:21;SKN;58-0301E;46;2;figuier rabbi
Malachie 3:6;SKN;58-0301E;55;2;change netes
Malachie 3:6;SKN;58-0302;68;2;change netes
Luc 17:28;SKN;58-0309E;4;2;arriva lot
Luc 17:28;SKN;58-0309E;13;2;arriva lot
Luc 17:28;SKN;58-0309E;31;2;arriva lot
Luc 17:28;SKN;58-0309E;33;2;arriva lot
Luc 17:28;SKN;58-0309E;53;2;arriva lot
Actes 10:35;SKN;58-0309M;17;2;agreable justice
Matthieu 5:28;SKN;58-0309M;25;3;adultere commis convoiter
Genese 15:16;SKN;58-0309M;42;2;amoreens comble
Esaie 28:8;SKN;58-0309M;44;2;sales tables
Hebreux 13:12;SKN;58-0312;85;2;hors propre
Luc 11:29;SKN;58-0313;8;2;generation jonas
Luc 11:29;SKN;58-0313;14;2;generation jonas
Jean 12:20;SKN;58-0313;60;2;adorer dentre
Actes 10:35;SKN;58-0313;77;2;nation quen
Luc 17:28;SKN;58-0315;66;2;achetait vendait
Luc 17:28;SKN;58-0315;75;2;arriva lot
Matthieu 19:9;SKN;58-0316A;44;2;adultere quiconque
Deuteronome 18:22;SKN;58-0316E;97;2;leternel peur
Ephesiens 4:30;SKN;58-0323;7;2;lequel redemption
Malachie 3:6;SKN;58-0323;9;2;leternel netes
Romains 8:22;SKN;58-0323;14;2;creation ensemble
Marc 9:7;SKN;58-0324;3;3;couvrit nuee voix
Daniel 12:3;SKN;58-0324;10;2;enseigne sages
Matthieu 19:9;SKN;58-0324;25;2;adultere quiconque
Hebreux 4:12;SKN;58-0324;62;2;epee tranchants
Genese 15:16;SKN;58-0325;45;2;comble liniquite
Ephesiens 4:30;SKN;58-0326;17;2;lequel scelles
Romains 5:1;SKN;58-0326;17;2;ayant paix
Matthieu 16:18;SKN;58-0326;17;3;batirai portes prevaudront
Luc 17:28;SKN;58-0326;17;2;achetait vendait
Actes 10:35;SKN;58-0326;17;3;agreable nation quen
Esaie 28:18;SKN;58-0326;17;2;passera serez
Apocalypse 2:20;SKN;58-0326;17;2;esclaves manger
Deuteronome 18:22;SKN;58-0326;17;2;leternel peur
Genese 22:16;SKN;58-0326;17;3;jure leternel unique
Psaumes 22:18;SKN;58-0326;17;2;sort vetements
Psaumes 35:11;SKN;58-0326;17;2;nai temoins
Apocalypse 1:10;SKN;58-0326;17;2;journee voix
Ephesiens 1:21;SKN;58-0326;17;2;autorite domination
Esaie 28:8;SKN;58-0326;17;2;sales sorte
Esaie 9:5;SKN;58-0326;17;3;manteau roule seront
Apocalypse 1:10;SKN;58-0329;5;2;jentendis voix
Matthieu 16:18;SKN;58-0330A;142;3;batirai portes prevaudront
Actes 10:35;SKN;58-0330E;22;2;nation quen
Luc 11:29;SKN;58-0330E;33;2;generation jonas
Luc 17:33;SKN;58-0330E;44;2;quiconque sauver
Daniel 12:3;SKN;58-0406E;17;2;sages splendeur
Apocalypse 1:10;SKN;58-0406E;32;2;journee voix
Daniel 12:3;SKN;58-0406E;42;2;etoiles justice
Esaie 9:5;SKN;58-0406E;42;2;guerre seront
Actes 10:35;SKN;58-0406E;44;2;nation quen
Malachie 3:6;SKN;58-0406E;44;2;change netes
Romains 8:22;SKN;58-0406E;44;2;ensemble travail
Jean 15:7;SKN;58-0406E;44;2;demanderez paroles
Psaumes 35:11;SKN;58-0406E;44;2;levent nai
Hebreux 4:12;SKN;58-0406S;19;3;lame quaucune vivante
Matthieu 16:18;SKN;58-0406S;36;3;batirai portes roc
Marc 16:1;SKN;58-0500;4;2;etant jacques
Ephesiens 4:30;SKN;58-0501;16;2;lequel redemption
Luc 11:29;SKN;58-0503;14;3;generation jonas mechante
Luc 11:29;SKN;58-0503;15;3;generation jonas mechante
Luc 11:29;SKN;58-0503;36;3;generation jonas mechante
Luc 17:28;SKN;58-0503;38;2;arriva lot
Marc 16:1;SKN;58-0508;27;2;marie sabbat
Matthieu 5:28;SKN;58-0512;28;2;adultere commis
Matthieu 19:9;SKN;58-0512;29;2;adultere quiconque
Luc 17:28;SKN;58-0515;54;2;arriva lot
Psaumes 22:18;SKN;58-0517;21;2;sort vetements
Romains 5:1;SKN;58-0519;14;2;ayant paix
Esaie 9:5;SKN;58-0519;19;2;roule seront
Esaie 28:8;SKN;58-0519;48;2;sales sorte
Apocalypse 2:20;SKN;58-0519;61;2;enseigne manger
Matthieu 19:9;SKN;58-0519;65;2;adultere quiconque
Matthieu 19:9;SKN;58-0519;66;2;adultere quiconque
Matthieu 5:28;SKN;58-0519;66;3;adultere convoiter quiconque
Psaumes 14:1;SKN;58-0520;1;2;actions fasse
Hebreux 10:14;SKN;58-0520;19;2;offrande rendu
Ephesiens 4:30;SKN;58-0520;63;2;lequel redemption
Luc 17:28;SKN;58-0520;114;2;arriva lot
Esaie 9:5;SKN;58-0521;12;2;guerre manteau
Actes 10:35;SKN;58-0521;17;2;nation quen
Psaumes 35:11;SKN;58-0521;66;2;nai temoins
Matthieu 16:18;SKN;58-0523;9;2;assemblee portes
Jean 12:20;SKN;58-0523;18;2;fete grecs
Matthieu 16:18;SKN;58-0528;21;3;batirai portes prevaudront
Genese 2:18-21;SKN;58-0529;14;2;aide ferai
Actes 10:35;SKN;58-0529;18;2;nation quen
Esaie 9:5;SKN;58-0529;31;2;manteau seront
Matthieu 19:9;SKN;58-0529;37;2;adultere quiconque
